"";"TCGA.OR.A5JZ";"TCGA.OR.A5L5";"TCGA.OR.A5JF";"TCGA.OR.A5LO";"TCGA.OR.A5KT";"TCGA.OR.A5L4";"TCGA.OR.A5KU";"TCGA.PK.A5H9";"TCGA.OR.A5JS";"TCGA.OR.A5LR";"TCGA.OR.A5LC";"TCGA.OR.A5JA";"TCGA.OR.A5JT";"TCGA.OR.A5J8";"TCGA.PA.A5YG";"TCGA.OR.A5LP";"TCGA.OR.A5LJ";"TCGA.OR.A5JL";"TCGA.OR.A5K4";"TCGA.OU.A5PI";"TCGA.OR.A5JJ";"TCGA.P6.A5OF";"TCGA.OR.A5K8";"TCGA.OR.A5L8"
"ACTR3";12,7375295565707;12,4805931941114;12,142445083115;11,7094598038849;12,5857382929758;13,2727994625455;11,6975082790703;12,8639000546559;12,7152214157016;12,830520550137;13,3909864587451;12,3613953423328;12,3759590305231;12,5523399755126;12,081428064136;12,368836267055;12,4952255768357;12,822393674438;12,5104091744429;12,0188229577261;11,5227043289208;12,4067256000087;12,0607911790799;13,1749669357883
"ACTR6";10,7883595504809;10,3056501507538;10,1222827188633;10,3135974654698;9,67670831503872;11,3372730938669;10,5491183230237;9,53844087985977;10,2509902401331;10,7542265332979;10,2561067335966;10,3926255287529;10,5148519658474;9,9879386019644;10,7192421663729;10,6442191357038;10,3484637466677;10,7614427930824;11,0648725074925;10,5687792608478;10,4054380827066;10,1325921936844;10,3352745885683;10,3520175310335
"ACVR1C";4,90994823297776;5,97203194593316;5,2612559836264;6,11146969405448;5,26321156685856;5,41139017365347;5,42984709299234;5,50274673102008;5,38680029778967;5,79865047666366;5,16181383924824;5,71907637657704;6,40657873778456;7,43381346214574;6,79444380214937;5,86740667285374;5,30245924227185;6,88796448129724;5,71977589941324;5,59830443344501;5,38832180250394;6,15805776612835;5,44218549063231;5,78179867049537
"ACVR2B";9,78442209072801;9,88147939367454;8,56118989707487;9,8248811273689;8,03767136316076;9,11110610107024;9,18497618753369;10,0488247386811;9,80509733086294;10,5060553652347;9,20773423630383;9,47318274974057;10,8677784377049;8,30610612215942;9,97223049047654;9,30093642979133;10,0447267575236;10,2996048669181;10,4740848467521;8,6638325371701;8,52336114819037;8,99176600508127;9,40207259135607;9,3692131796279
"ACYP1";7,04742984247383;8,0983370360454;9,84042392131191;7,4443099272431;9,07202625551982;8,64488044714603;8,96183925098267;6,6193585987293;9,41620194196607;7,67304564730148;9,71978604221323;8,30371926210785;7,18793976387247;7,44022838758346;8,17892140381357;7,83492707402533;9,11336625649975;7,05968319776821;8,58662668473515;8,5796219634681;11,7464641020714;10,0966040812847;8,39110292747208;10,197267121453
"ADAM10";11,1335255032144;9,39792049924691;9,90282880165933;10,9150203117595;9,54053783047111;10,5150950973085;9,97006242014363;11,6991920299103;10,8881688192933;10,0372842941378;9,6758038099842;10,0439163610678;10,4218825385005;10,1751090264003;10,4059183457581;10,2469359418497;10,0910676479877;10,9410235120832;10,4889746209082;10,1779307036939;9,45564982343623;10,274479542458;8,31235534836542;11,1772444557231
"ADAM17";8,9011086126507;8,73528668400881;9,09372290839745;8,56130177011966;8,84190528750121;9,08577828274714;8,19987047771745;10,2132176515716;9,42953453557686;8,55137255133091;8,72955987800025;8,94258144139007;8,83677658526874;10,6802251276787;9,00829113426126;9,32945637999423;9,2828388238738;8,9077887056037;8,54637077308139;9,30394653110602;8,96947988566956;8,89882209613767;8,17060037839092;9,3057527585541
"ADAM8";6,25370501736095;7,17975641116237;6,28841261609747;7,84598911707899;7,74426239473175;5,78731815362805;7,74406107301227;7,78893442724627;7,33740264965521;6,81203006785889;8,5038543693691;8,43812760305452;6,64645504178672;7,56268415606584;7,39220937510308;6,75001041723295;8,61370599924543;7,56874106671877;6,48902268335449;7,70363091417047;8,3953731836784;7,95614442499463;6,82823716016718;7,18930283038178
"ADAMTSL1";6,82695594457998;8,15625249405459;10,5346157544434;5,78635867742487;6,44609832231018;5,8717731312793;8,70750614820046;6,08432516606725;10,2409505854281;7,1987640393067;10,441633179669;6,07248807227261;6,57625855817493;8,46654393993111;9,89432092142892;8,32997430582999;11,2296745487578;6,36419561173396;5,64428580280799;8,72567466882285;7,82200164672609;9,5021806671399;7,23199912027195;7,05839515960366
"ADAMTSL5";8,68261849381449;8,02245637883186;7,11900617509174;7,6190147108346;6,83948356102674;8,3663233689519;8,1927643419383;8,21228215231351;7,86980183533282;8,56882735679349;8,3644029247767;7,65707554708314;8,04384854487123;9,13109349447003;9,29109873246047;9,09620115966818;5,78197836501721;6,22685507907608;8,53818190798364;6,34529660334769;7,49637286020799;6,97846647198326;7,83599615281873;7,48322238645928
"ADAP1";9,19920512338566;9,53078786254122;9,05507149238366;9,47347147345166;7,80562239096054;10,0589126237821;9,39049989838359;8,90326642310646;6,92906332018774;10,0924454601847;9,84420715164902;8,62027008978718;9,28960389069213;9,28610742848426;10,3459199445971;9,44309960039983;9,57826214201421;8,20623583690583;9,98494892277812;8,92790880302763;8,79061995421734;9,28987242225267;9,19174573776653;9,1444824962788
"ADAR";12,9217509247607;12,579126175251;12,1951385699615;12,2470238720815;13,0740867153716;12,6000749590611;13,026877979286;13,4159105504745;13,2351824405007;12,6628961760884;13,5536661783231;12,5615605142955;13,1013070417651;13,3639001880102;12,7430496971868;13,1366879064834;12,3175715854219;12,7211899490179;12,8027987785359;13,1865350583469;12,5699544397003;12,4301804983808;12,2626363894754;13,1948403701804
"ADA";8,82507844878096;8,95421967083223;7,83586822160591;7,63783676177817;8,78869083395755;8,86100717891154;8,53895358822741;7,68660817246804;9,27067467480637;8,34383619964196;9,98362484766973;7,77878747541021;8,12065999257197;9,76902966708405;8,52898506760206;8,39575627194939;9,34697455082813;8,46160597908549;6,72132630244952;7,73254375295571;7,35686001721445;7,50316019103498;7,20258160555011;8,21028797553819
"ADCK1";8,3465163882632;9,26249155195133;8,97252766397314;9,19906719047339;9,29594865359511;10,3305739035895;8,08167969495318;9,27241158514985;8,81533563854157;9,04223739578958;9,08199636981577;9,26244844384085;9,54455589403649;8,63576061402219;8,91008643956807;9,09204364198;7,96301297651674;10,8818823932197;9,59029236062129;9,369101672673;9,60006174248604;8,9069706811477;8,59319621248;9,33181823085524
"ADCK2";10,4618112922092;9,5235169680551;10,5979802902356;10,6568528163659;10,3515899536598;10,2086841666513;10,6258320676868;10,9536425280114;10,6510343516486;10,5225103831705;10,6388930571433;10,9276070016029;11,0035452936066;10,6246554558162;11,009187727271;10,3711809266462;11,0834054204418;11,1354177438216;11,0238398971868;9,86947726816778;11,1577111881507;10,764600102163;10,2882798589265;10,2600896766183
"ADCY5";6,75660429143704;6,09013957015567;5,1707347070572;6,41106862206372;9,37017359003014;10,2884413607825;8,11968032146507;12,9839950394938;5,34993780805048;7,01922943574742;5,25102439491342;6,39017578591336;5,63401383816942;5,19970944685116;5,9432785726865;6,36532251329483;9,53591417304754;9,31082203401992;6,5249179830099;5,17408593937756;5,97073779370104;6,91289224579645;5,68387556327569;6,66121795124205
"ADCY7";8,47280619078528;9,3265845380174;10,102592596439;7,66865603787888;9,09167125093246;7,22436653598063;7,52202789429135;8,36667965353259;7,31800960727494;11,3596916755945;8,40484060623293;8,47431638827192;8,1666412140542;10,542928501461;9,79731372540596;9,56948995004544;8,57060026256463;8,02863208292585;8,17022978401309;8,79855912841751;8,47669804941863;9,3328008890804;8,37827629932527;7,77778604251688
"ADC";7,56197467636491;8,15625249405459;8,73918105438334;8,14091063437212;7,64015479118803;7,14033651441453;8,41036574453887;8,41944866358195;6,50286706147555;7,73677239202633;7,19298393941496;7,80191601021481;8,43401556452605;10,8855925618474;8,47963208785724;7,82484910454156;9,18093206786848;7,37948757275531;8,38672071582375;9,03799527726482;8,20974424922666;8,75947971931597;8,88326112464851;7,80310701113153
"ADD1";13,1482812167919;12,5843714362351;12,9313286142165;12,4591695970978;12,9949513442303;12,5341842105228;13,355185980144;13,2639970345269;12,1773168065165;12,7810345295464;12,5460904352294;12,8048152536853;13,6590207459367;13,4943714514727;12,5719009444607;12,7284533233052;12,0032206166021;13,2186671471916;13,6589392149291;13,4173370344425;13,3322847304681;13,2577267826773;13,0557605954375;12,8679367676218
"ADH1C";5,04750593571234;7,17975641116237;7,36061396885767;5,7302776828045;6,10618723830857;4,92061727977843;6,78093020932647;13,4356048371688;5,45545492224445;11,6780874504085;5,05527855473085;6,11468320146759;5,63401383816942;7,31295779131304;10,8857085880259;5,30832700468911;4,96691716746584;5,23637829174456;12,4366425251231;5,46572823329506;5,30436920641963;5,58399590609624;7,26079905138846;5,09050577816723
"ADH5";12,0754011880211;12,0014901816734;12,4598918743178;12,7083771055249;12,1548828633598;12,4461080393944;12,0091743966467;12,2491559708838;11,3975867855112;12,9812212670627;11,6970936298233;13,4840433497339;13,6950994187467;12,3210476622372;12,4717871803473;11,4950596526805;11,1700598144257;13,3837155245949;14,3900784998677;12,8062970401526;11,4403504032717;12,3140627534936;12,3857019684885;12,0319624661047
"ADIPOR1";11,9295958753453;12,0005095445691;11,7125843223974;11,5803642270167;12,1075142272663;12,0884030964987;11,9658320569731;11,9340989390929;12,711137882436;11,966350600878;12,1901718413528;12,3310223114578;12,2122763217324;12,0285894722457;12,0866343720366;11,9922539266674;11,7936906782916;12,2404661332777;11,9300016842634;11,5070088679113;11,2559135488537;11,7545023992503;11,7903554432583;11,5779115324007
"ADM2";5,94606020235173;6,35004192482416;5,98713870832121;6,65164194200417;6,73875054494584;5,17058763133524;5,55745477692403;10,2189909433738;6,18938751717417;5,5837075173524;6,95802297032587;5,74881507312017;6,38994180100043;6,44758975645507;6,46339064578496;7,91780542170807;8,69002986637091;6,11221725319805;5,09780346412544;6,048069862013;7,39137203349437;6,18831863611905;6,03623832403055;5,49345280053534
"ADNP2";9,78019755191183;8,82394415234111;9,78870184056228;10,5789922847178;10,1036803415747;9,91656014478475;10,1040941434344;10,1175545101192;9,53196984845119;9,580404113069;9,8731907743769;10,0945770370872;9,28753623586211;9,75394044594005;9,93136604580993;10,0902998280112;10,401280765726;9,78247685586186;10,3733623085877;10,3570679987026;9,71001879194918;10,0292842370557;9,38939264670756;10,3739031161033
"ADPRH";9,04911068714492;9,32867256250428;8,02047764171029;7,5609810310024;9,61023204798177;9,56813742927491;7,45152661227456;9,97859883247312;8,44604315825431;7,73677239202633;8,37607386369434;7,52379086155771;7,75481308239389;8,97697565990347;9,41667501265722;9,55598220020837;7,97328779895962;8,04742533747938;6,6431050435775;8,38569413676662;8,08635470340347;7,26572385120016;8,25733367420635;8,0843627159237
"ADRB2";5,66178409019845;7,24467584619351;5,5071645784133;5,04453806959372;7,32303724462936;6,05720648515656;5,61464258860004;5,92496706273023;5,31104777600631;5,97505166043118;5,81274924649735;5,05240585959131;6,28504787504809;6,84952119920277;7,39941793724112;6,42393438086376;5,39740540708495;5,8400598364263;5,56193554362069;6,60019057249984;5,73744634106509;5,66131809992703;5,78410771399766;5,38362031306262
"ADRBK1";11,035974459633;11,0700619569138;11,2917200594114;10,7421999303652;12,3868320342298;11,015419140463;10,8465841399639;11,7430529285859;11,8324205488741;11,2327336792356;11,5485282366299;11,3951427265552;11,1612803006889;12,3493293252293;11,3463642472824;10,9729550053128;11,6586477221468;11,2373620601899;12,059585710973;10,6956210033596;11,5371168186148;11,2287190715056;11,6580225467804;11,0528619985891
"ADSL";10,8521003939871;10,648084560995;9,90282880165933;9,81811579949477;10,9395968390468;10,8759369397988;9,70800001063419;10,4891594905334;10,3709202355477;10,4694880886407;10,4553837255787;9,94849474214774;10,5745072100343;10,6815540910887;10,2534034418756;10,45599135105;10,6619423024625;10,7628534698292;10,5732272951307;9,71345899842225;11,2831714792188;9,90688550702442;9,69259863661233;10,6656011997511
"ADSS";10,6632574839609;10,0877158144954;10,8538093834642;11,1235332812141;10,0964164221831;11,0067850842073;10,5463510729498;11,0008315089771;10,7104396767853;10,5490381973541;10,6072181679951;9,89099004468104;10,5271571405401;10,0365394797578;10,5001325733577;10,5752726219561;10,3746339212646;10,5587149409635;10,7300548228444;10,9099432402354;10,2408996476321;10,6372227383294;10,2432261271462;10,8474400055124
"AFF1";11,1093286321582;11,0898694963783;11,6875811570319;11,7976781403308;10,7945754757372;10,8999682975661;11,6461021872825;12,6105911958654;11,4288688540868;11,1232377690794;10,8617479483547;10,9295546555072;11,8118550865193;10,5960464046814;11,6692656597933;11,5674647730341;11,293540893524;11,578274100954;11,6501116939693;11,6578536701763;11,2759529148622;12,6094472593961;12,1601244551544;11,6137158504342
"AFF3";7,94457638841392;7,02927297590862;10,2168901251345;8,05544762778071;6,5102711979156;7,23788338099851;8,65177514543142;6,14842977272401;6,23521452738032;7,76758475401549;6,22282917536399;5,74881507312017;8,23725428019966;8,40968013657498;8,78856931741867;7,95518785362775;11,8995895400339;5,8400598364263;6,76609587950807;8,11830254839593;10,2390442457699;9,68716369131888;6,24115230472602;12,0672524874045
"AFG3L2";11,1919019796217;10,8496135049876;11,2944828603326;11,1614209010232;10,9914076855047;11,3750336006342;10,9465091929158;11,8120428277788;10,6629875055529;10,9961991668082;11,4558256180311;10,7676898809145;10,6112987144638;11,5143859189898;11,1435820446692;11,2470424801503;10,543059327453;11,7470525442003;11,4923099457713;11,0398125540266;11,5223231014524;10,8471934900657;10,3451486361599;11,4609099616713
"AFMID";7,44745420658553;7,86312982788812;7,8226598369225;8,3017302888975;9,06707275733572;8,59950024540349;9,03090609739705;9,04769141426399;6,96328507135317;6,94754748957127;9,21746312664433;8,39723203615045;7,87093071474027;9,6545195214428;7,46951622535854;8,12451928652632;8,39914321898847;7,07851839950442;6,47068229970743;7,95695415218897;7,65174528563759;8,51188882034281;8,02969934899235;8,72618223164035
"AFTPH";10,8611233219033;10,4553828889255;10,6438956367375;10,7954974257469;10,2240985238396;10,6207337805964;10,4265588496178;10,8543637668053;10,7814122469215;10,6814922705079;10,1636350540292;10,3182473204812;10,7728052522131;9,8302536802251;11,0074548661868;11,1595227919759;10,0567518212658;11,1581074062285;10,7469638395194;10,6965268632431;9,80842392658927;10,6542267837842;10,5238484139829;10,4376345111861
"AGAP1";8,95466156795441;8,51038282409072;9,74085658040591;9,66213695199782;8,38820637092913;9,97480540926267;9,04668566798828;10,3733941762187;9,61857499579365;8,56303270847101;9,04967310955872;9,81150269039954;9,16447764731306;8,82133258059828;8,79932137625563;9,56500143233309;9,1385106194817;9,45757142141198;9,11240954543798;9,1508741617876;9,07950968694114;9,19332769564127;8,40381538592245;9,82919005956131
"AGAP4";8,36929744052644;9,03322758235961;9,47023168163355;9,53089125748681;8,38021576093672;8,39616138082144;9,36871274138818;9,12890774952668;9,09392896124249;8,86550474756755;10,0684062613229;8,50961177552484;8,28800808655414;8,49414948113148;7,94590270508759;8,15689169798614;10,864955997035;7,60752445889327;8,52166222397866;8,81203155821291;8,78807791090815;9,36565419186197;9,89443877938596;9,32836999885998
"AGAP8";5,66178409019845;6,59375970851698;6,50537680562383;7,47265403041365;5,68197978406118;6,43267488889429;6,78093020932647;6,71137043729593;7,83425946625687;7,00166402234575;6,75010973778785;6,64196436004634;5,97254236371939;6,99888925286665;5,82287306113162;6,43816184677383;7,83351814495649;6,05027597710358;6,78068511130699;6,64870605223162;7,68527826294921;7,05617512038248;7,58908919768358;6,84473251997619
"AGA";11,025311396516;11,7918949220586;11,0824857312252;9,78934930525345;10,2395667649836;8,91955909013792;9,57846071085712;9,38684457551033;9,96717254007183;10,642333388032;8,44416501289292;9,59773003882406;11,7879539883087;8,56526112219044;10,0937560561654;10,8869345570831;7,63349709983491;11,3998471877211;10,1811067620382;9,03512826079644;9,18364397664784;9,69540648185142;10,7262819451591;8,0510577785257
"AGBL3";5,79365911348596;5,68660650642432;5,53665736579999;5,50188830985996;5,61352500964389;5,69496105136672;5,61464258860004;5,94387521065173;5,38680029778967;5,37843788437941;5,62985955769878;5,62375718060676;6,08652738219533;5,58234970660607;5,92028312160515;5,977919300057;5,48154317416;6,26269708211311;5,8550329157885;5,17408593937756;6,51091561060375;5,61052109278006;5,57150666414631;5,85355608041886
"AGFG1";11,5296863612837;10,9051718592463;10,7774277096302;10,3393319459697;11,2078946456828;11,4604146038257;10,8307524225625;11,6582098805186;10,989064793921;10,8952911062407;12,0253052240405;10,713705784077;10,9333019367277;11,5117737329731;11,3645270380371;11,2660464839638;11,386476857872;10,5740647760346;11,1089062590288;10,8863205137692;10,7193435795271;11,2152796600812;10,5862299793056;11,2126997726877
"AGFG2";12,2674637697104;12,0366752953406;12,8918715487787;12,3349018358999;11,6618013300171;13,0805160399184;13,23039397471;10,8738332780499;11,325410333769;12,4250932392032;11,118334498333;12,2403191938707;13,4606199311371;10,8523488729267;12,8387204887417;13,0094906252599;11,9872950994508;12,0154924339464;12,5220866388386;13,2418679749304;12,5729024394325;13,0891485434521;13,0741766437953;12,685670814673
"AGK";10,4365440314281;10,3151493841017;11,3295410751481;9,93403135194031;9,35806563975911;11,6460635167596;10,4295655717131;10,3997736421307;10,0384723967039;10,176156279055;10,1552332345561;10,4444061149357;11,2776791884442;10,4177313424486;11,1052102997888;10,873698161539;10,8063544222188;11,5830727873878;10,6077419918288;10,7498628134532;10,9103639974666;10,339006502398;10,8948315811548;10,68053629635
"AGMAT";5,31705070864064;6,27598693868487;6,73017022050394;7,71069700194093;6,1491707105398;6,12341750234033;5,49615553891424;8,59780378508421;8,58797457413192;5,20057185983595;7,76035475592816;5,74881507312017;5,19557755237092;5,7727030735727;5,59324883279038;5,35177572707578;8,75066779435745;8,1334465992087;5,97444858599511;7,28038903231123;7,73412301084699;6,70401633745599;6,10870489281526;7,9186989621222
"AGPAT4";7,2743063607178;8,41896445750268;10,0549542931548;10,1182150973951;8,22816025338385;9,69308050623606;10,0736601969978;6,73095980092662;9,00363289613124;8,92084518799069;8,48243634322718;9,75547695572915;9,7832447431558;10,4686600442726;7,03994789148753;6,9357038500258;9,72116397920338;10,7635582910816;9,91103977325546;8,5796219634681;9,30224932597103;9,19996960663367;10,5034201056757;7,85242480781357
"AGPAT5";12,0312331846803;11,0750394014596;10,7563952254183;10,4881915150847;11,2477677813872;11,4384688371966;12,0320982851539;8,46755779902926;11,4834509205381;12,0362383485995;10,6084493855846;10,3688948577423;13,1368623854143;9,66396909661301;10,7671393258853;12,2251317058861;9,74663412477403;10,0612470167677;11,5628529444831;9,91690559506844;11,0576029654917;11,2115925289007;10,6245667652286;12,3439191124118
